gene_id	symbol	newCLP.LPS1h.1	newCLP.LPS1h.2	newCLP.LPS1h.3	C57.1	C57.2	C57.3	CLP.1	CLP.2	CLP.3	C57LPS1h.1	C57LPS1h.2	C57LPS1h.3	CLP.2DG.LPS1h.1	CLP.2DG.LPS1h.2	CLP.2DG.LPS1h.3	CLP.2DG.1	CLP.2DG.2	CLP.2DG.3
ENSMUSG00000021451.16	Sema4d	162.9068338	186.2161768	152.8542171	46.88699868	49.29262404	44.55481473	32.26125999	39.21112688	31.23052204	275.1101477	302.7642613	304.8857154	128.0538997	96.88905565	238.7344831	128.2520357	84.67054762	187.477573
ENSMUSG00000021453.2	Gadd45g	11.29055199	21.31784141	15.45104854	25.08494093	49.21390862	77.45395806	19.2596091	55.12539405	43.37175616	23.57336256	28.56084991	28.96972537	37.04585075	31.40883925	16.85558328	81.70568899	87.84484892	81.96124903
ENSMUSG00000021456.8	Fbp2	0	0.059363024	1.89301606	0.05271154	0	0	0	0.068160047	0	0.067419005	0	0	0	0	0	0	0	0
ENSMUSG00000021457.14	Syk	98.73165907	94.15305343	88.60363669	82.18908606	67.09580613	69.51285983	71.93035583	74.79480096	54.62096901	135.4527873	125.9106577	117.2890075	90.27927992	78.23319592	90.11633655	95.64169747	75.53426	85.89478617
ENSMUSG00000021458.17	Aopep	0.172648441	0.285687838	0.371916995	0.365089487	0.305003015	0.316416432	0.268598999	0.265965405	0.288168399	0.294642661	0.356598645	0.346573405	0.309225201	0.450925736	0.222736226	0.425452212	0.307052126	0.307819265
ENSMUSG00000021460.17	Auh	1.993057617	1.743175373	2.167932721	2.119715063	2.900898496	2.647356094	3.463539494	6.778960661	5.674542113	0.887004683	0.730414391	0.715523848	1.046182678	1.287857942	1.23461932	1.35646742	1.414016307	0.929632191
ENSMUSG00000021461.17	Fancc	0.191695906	0.26863384	0.246599162	0.277903763	0.201070621	0.270469377	0.193852061	0.107805238	0.134774886	0.535535474	0.896322606	0.528832931	0.480905101	0.560819701	0.506851448	0.467231539	0.343559105	0.685465344
ENSMUSG00000021466.12	Ptch1	0.044913166	0.127563543	0.216604664	0.107811542	0.011731464	0.0385605	0.029222653	0.062116219	0	0.041891513	0.063446124	0.137283271	0.035904603	0.096140315	0	0.045054374	0.056025017	0.039334404
ENSMUSG00000021468.8	Sptlc1	12.97010431	13.97205846	15.51449487	7.817361478	8.198868489	5.593887646	10.53899815	9.646666948	8.739986639	9.58077904	9.984347499	10.8320709	11.95414158	14.90882886	13.60230741	11.80183437	14.31323824	14.3026055
ENSMUSG00000021470.19	Ercc6l2	0.142263038	0.173559415	0.217507363	0.310772312	0.120436809	0.119959798	0.193390831	0.137025059	0.125890081	0.145961103	0.121387308	0.202436598	0.057444395	0.141599352	0.101628804	0.096555987	0.225786125	0.10165905
ENSMUSG00000021474.9	Sfxn1	0.578724483	0.498449434	0.594795016	0.708158995	0.652724093	0.56322911	0.652892146	0.49651488	0.792264153	0.656164149	0.873370608	0.785594138	0.748578288	1.240710038	0.643541344	0.914001475	1.18380221	0.628032071
ENSMUSG00000021476.9	Habp4	0.136818826	0.28054343	0.184962388	0.245498934	0.127244382	0.326433833	0.056223706	0.291306025	0.073370017	0.062799508	0.020980587	0.163430332	0.037315332	0.147038079	0.008230704	0.052973293	0.09431698	0.036020046
ENSMUSG00000021477.9	Ctsl	19.91279039	24.85167502	28.26311512	3.532168678	5.234157676	4.953649554	8.734264813	13.79467341	10.86329554	3.806473485	3.54709076	5.284799811	23.06978229	21.13455787	15.51695436	26.69421555	25.08987185	18.25203051
ENSMUSG00000021481.11	Zfp346	0.388336192	0.610805857	0.442387831	1.571472245	1.13172112	1.095882451	0.961048734	1.203635271	1.121924289	0.72571328	0.910543411	0.774095525	0.505264673	0.933782016	0.317047657	0.453452738	0.916925466	0.86846992
ENSMUSG00000021482.10	Prxl2c	5.089725775	3.352268517	3.874134473	6.516460676	5.960533147	5.933911741	7.947885332	6.793039212	6.827777406	2.39750387	2.092168883	1.739981665	1.847300139	1.920541301	1.793979171	2.053469559	1.740491248	2.976521979
ENSMUSG00000021483.8	Cdk20	0.156726509	0.122279068	0.289902614	0.082862151	0.027018732	0.18299969	0.317045687	0.520217601	0.348407408	0.038007402	0.063098458	0.074732758	0.222838501	0.305082531	0.14005317	0.279500906	0.493197757	0.338924563
ENSMUSG00000021484.8	Lman2	13.852927	14.14592194	14.25089955	15.77262545	19.60369933	18.15441806	14.90704307	15.91667054	15.84793969	14.96081859	15.89174991	15.09944118	16.82990692	16.82356974	13.72470486	15.92659992	19.74928486	17.54187774
ENSMUSG00000021485.14	Mxd3	0.277078564	0.57056411	0.484313983	1.078639642	1.587540996	1.762467684	0.676052094	1.141170094	1.615367948	0.827759671	0.588845106	0.994643087	0.6987113	1.448157244	0.326014391	0.749374196	1.768811641	0.489167129
ENSMUSG00000021486.7	Prelid1	116.6283357	92.76251571	117.7486797	79.73409317	133.0798225	146.1758744	174.8861017	198.6527727	268.1094744	45.84255403	42.91097746	49.25557326	107.375601	92.74634352	80.04981151	110.5363409	106.8396694	101.2537741
ENSMUSG00000021488.8	Nsd1	2.829125669	2.576274772	3.121129337	11.26088445	5.35792786	5.427153076	9.563784115	5.283834073	4.50866925	5.481305853	5.14004054	3.928587777	2.258735102	3.029982167	3.293001358	2.221749829	2.897847799	3.19266213
ENSMUSG00000021492.15	F12	1.11304172	0.900962611	0.545690854	1.471626853	0.815073423	2.120945537	0.365303491	0.469984391	1.61487884	1.182398636	1.159417213	0.536518433	0.890915668	0.521843252	1.137101129	0.700445669	0.838579004	0.678834935
ENSMUSG00000021493.15	Pdlim7	39.09744478	39.0926601	36.12970866	36.26140579	41.97849449	60.01860035	32.32161324	34.41366064	52.15694028	60.83240311	60.98876059	59.13976181	70.36860384	47.27529653	72.51597189	75.37473023	46.2810152	72.65578181
ENSMUSG00000021494.9	Ddx41	10.42530615	9.979648988	9.820921461	12.62216759	16.71540058	19.81371565	11.8577486	13.76514857	16.93059377	13.63023596	15.63331551	13.05972642	18.24368387	18.50921887	13.7967058	19.1070842	20.97227729	17.73819637
ENSMUSG00000021495.10	Fam193b	7.422884298	8.045993038	6.437209015	6.793862002	4.46309792	15.24341337	5.257464637	10.40836052	10.01810246	9.36660648	8.875051584	5.79146491	8.483192454	7.851314112	9.277880439	9.109142504	7.113555797	9.346418895
ENSMUSG00000021496.12	Pcbd2	3.535871134	3.913012671	6.838307764	5.601856133	8.38149754	12.02155365	6.142620106	7.518702351	7.369069021	2.757116258	2.55489754	2.746281437	5.063751448	4.605155192	2.909870368	3.554870149	5.590526694	3.498049334
ENSMUSG00000021497.10	Txndc15	1.267689612	1.665152451	1.387764478	2.943911251	3.49819379	3.928383897	2.727918526	2.702929719	2.544126556	1.395481173	1.410712478	1.092228334	1.094855324	1.238872061	1.18231452	1.581253591	1.898414147	1.291706562
ENSMUSG00000021500.17	Ddx46	10.13590541	10.14295183	10.4576251	13.16736791	12.25212522	8.982630131	12.81357243	12.06466472	10.48178263	12.67747338	12.70401322	9.756836875	8.622260262	11.86796978	8.923403018	10.19491047	11.22573752	10.11956193
ENSMUSG00000021501.4	Caml	2.156095642	2.732897738	2.249360031	3.496629749	4.048855943	4.747771622	2.41563712	2.749929727	3.759862772	3.961540729	3.217888873	2.85169426	2.870939783	4.565261192	2.954775775	3.493213864	3.828463251	2.95914885
ENSMUSG00000021504.14	B4galt7	5.839754902	4.28342858	5.909138529	2.854281642	3.166172789	4.344114606	3.513350673	3.775511168	3.834562242	9.678142492	9.773644202	8.815584104	17.45466124	18.15204242	17.9823826	21.28359343	20.43791306	25.76527009
ENSMUSG00000021508.11	Cxcl14	0.126803654	0.835290061	0.489620216	0.328466175	1.065685079	0.269448616	0.278452752	0.05480411	0.274057842	0	0	0.063952814	0	0	0	0	0	0.046984002
ENSMUSG00000021510.11	Zfp729a	1.149934338	1.470361838	1.6279998	2.06837363	1.698000117	1.358448276	1.677669993	1.268625129	1.162137354	2.341408014	1.715503865	2.349750501	1.325447149	1.395712173	1.614733356	1.620651503	1.737590782	1.570346876
ENSMUSG00000021514.18	Zfp369	0.190205482	0.283401985	0.130387992	0.44766761	0.327903101	0.399183135	0.355800738	0.290461784	0.215331161	0.368616269	0.307876048	0.479646109	0.134405381	0.338231737	0.138897069	0.200814784	0.264450202	0.167380509
ENSMUSG00000021518.4	Ptdss1	7.013771767	6.950550918	7.309396939	8.011113679	10.37451736	9.078130087	8.696968706	7.522358053	7.808398707	7.814217506	6.292966339	6.748198517	6.718349271	8.922417747	7.384626191	7.127529389	8.416736133	8.206154304
ENSMUSG00000021519.11	Mterf3	2.754601677	2.999371623	3.040614673	3.101913794	2.330227091	3.077859642	2.36918825	3.261948694	3.186614685	3.614632998	3.375626138	3.239642802	3.5643901	3.627550916	2.972831433	2.860334334	3.262830361	3.561325525
ENSMUSG00000021520.4	Uqcrb	10.24797171	18.39154243	17.04893169	22.84988083	14.43746874	20.25160626	25.10111695	15.81916888	19.84197544	8.954167401	9.400510106	10.11472896	14.51424684	13.64626061	8.816530747	12.37553275	16.63903335	12.81227197
ENSMUSG00000021532.11	Fastkd3	0.074110773	0.142271862	0.179161038	0.111468213	0	0	0.094029023	0.065342068	0.099536651	0.171083813	0.13387467	0.280330595	0.422443938	0.584861751	0.165181221	0.281680315	1.033087732	0.259496433
ENSMUSG00000021537.9	Cetn3	3.845046888	4.047869837	3.160905069	4.284573605	4.479674604	4.720702828	4.872401374	3.96262765	4.710396662	2.634240061	3.230746212	2.771223572	3.54091041	4.750455514	3.841969865	3.953909775	4.978136844	4.542917606
ENSMUSG00000021540.16	Smad5	1.084978722	1.425002593	1.695666468	1.09053569	0.641421774	0.560249765	1.013200249	0.704398263	0.441031829	1.780557726	1.328142416	1.682290852	1.483108434	2.621934137	1.599971175	1.690730924	2.531559258	1.628294875
ENSMUSG00000021546.18	Hnrnpk	71.10861054	67.15309666	66.28209721	70.32881687	58.27209828	49.36022786	61.16209382	57.75039308	51.55880562	77.63786594	74.11360775	61.0591425	74.6738365	77.65808011	87.21836898	76.69214045	83.37265828	94.88706672
ENSMUSG00000021548.10	Ccnh	1.678770121	1.88872399	1.910197584	2.400306116	2.154497623	1.926029702	1.662705202	2.115406884	1.566498735	2.066890815	2.528938475	2.822265509	2.243668055	2.710755807	2.011215555	2.462314087	2.960839333	2.315323974
ENSMUSG00000021549.14	Rasa1	5.026907415	3.487575637	4.250587476	6.640536046	3.978400844	4.19202415	4.550901932	4.661655583	3.530039093	7.051758975	6.442503136	5.735676314	4.36101394	3.862911403	5.061431963	4.388047282	4.034273519	5.077680527
ENSMUSG00000021550.6	2210016F16Rik	0.639099146	1.014667986	1.434103076	1.008840302	0.998137685	1.577656533	1.03133691	0.833572133	1.066723663	0.512883837	0.361350212	0.599974241	0.930044708	1.124445923	0.347162509	0.760302468	0.852469693	0.443125669
ENSMUSG00000021552.7	Gkap1	0	0.35498019	0.508645781	0.046945502	0	0.069481929	0.055484754	0	0.037170845	0.065190779	0.116921435	0.084330643	0.053563482	0.162407479	0.019111828	0.049201939	0.14078929	0.014869179
ENSMUSG00000021555.15	Naa35	5.154909854	4.896076118	4.847893115	9.806959361	7.964657534	8.224360767	8.830910675	6.786631518	8.320575144	7.077213603	6.238739635	5.529359907	5.462400927	6.225929801	7.281626857	6.082509921	6.180236918	7.701457971
ENSMUSG00000021556.12	Golm1	3.211824209	3.104582838	3.419830139	5.95976995	5.326350059	3.371234218	10.9712734	5.382058455	6.794779127	4.266894569	3.42782956	2.051246048	6.804626857	5.630595107	8.973251357	7.340768444	5.727976352	10.9725116
ENSMUSG00000021557.15	Agtpbp1	2.087693415	1.725185526	1.856963718	3.282859067	1.971095948	1.871390439	3.196158872	2.429770762	1.890322878	1.507541961	1.364985612	1.696268991	1.616087575	1.927381567	2.053569279	1.763553829	1.757010289	2.140684391
ENSMUSG00000021559.14	Dapk1	0.327762542	0.936197772	1.378858599	0.98166323	0.784782514	0.556368139	0.330340789	0.275538428	0.341295068	0.595637782	0.486841811	0.654739292	0.268442882	0.735350025	0.347697005	0.267905433	0.45895802	0.364333255
ENSMUSG00000021569.10	Trip13	0.31138478	0.238606187	0.492882062	0.680217218	0.814799541	0.299326991	0.434146764	0.524859847	0.56139628	1.055421997	0.375857065	1.39658248	1.278296339	2.706535817	0.660978618	1.90207229	2.481403132	0.890043723
ENSMUSG00000021572.9	Cep72	0.200660038	0.258584476	0.225900169	0.37873931	0.215695125	0.367864246	0.239614188	0.355060671	0.271142333	0.302758982	0.272372044	0.397664043	0.2646801	0.575837672	0.221258791	0.338642364	0.523431559	0.409360617
ENSMUSG00000021573.15	Tppp	0.174062994	0.418758314	0.221068872	0.705732303	0.335952859	0.4395572	0.210504168	0.875278141	0.255861626	0.194117049	0.22931757	0.320616442	0.057042817	0.296532842	0.138402302	0.255167152	0.120364143	0.11777311
ENSMUSG00000021576.6	Pdcd6	25.43952382	27.3000884	30.52986356	27.02545159	26.34589967	34.65189543	32.23021694	62.52660346	35.61739543	29.31823613	24.68111523	26.13438056	33.86701427	29.94639665	28.00355479	34.31548618	34.94729245	31.52576973
ENSMUSG00000021577.14	Sdha	16.22234709	15.76165622	18.81487623	30.00866935	28.84965156	20.08865909	26.96146102	25.64088797	23.01378473	17.28733418	16.03217882	13.51732479	19.1020906	23.78238014	21.48891545	20.5149668	26.31335155	23.54040293
ENSMUSG00000021578.17	Ccdc127	0.327183674	0.451575685	0.819846678	0.753352069	0.642385124	0.848786162	0.687922102	0.907104056	0.72771259	0.509749461	0.435445401	0.429850021	0.751633398	1.145791413	0.584038999	0.933536753	1.294305431	0.675744625
ENSMUSG00000021583.7	Erap1	1.758211921	1.907593677	2.591077551	5.118784678	2.585311014	2.244023349	4.707904202	3.0725819	2.289324109	2.28006259	1.573116348	2.971868841	1.743995976	3.11140676	1.773202255	2.028877109	2.942469523	1.907222966
ENSMUSG00000021585.10	Cast	27.30928683	25.80585313	27.55392376	24.56159796	23.7995044	18.46477102	26.57588345	28.45809734	23.57591542	25.97278664	23.31560824	27.77581689	23.68444674	24.06738499	25.10811794	23.73420654	23.35581155	24.47967704
ENSMUSG00000021589.13	Rhobtb3	0.026716286	0	0.259016728	0.207613805	0	0.02838509	0.061926556	0.017320033	0.015466419	0.034263456	0.097299695	0.161690769	0.028317896	0.051603597	0.019085381	0.040944876	0	0.033409356
ENSMUSG00000021591.8	Glrx	89.92298234	78.76797439	94.17753331	71.18602054	81.90901892	74.0790134	91.92576474	78.49061423	98.80168039	75.07025942	74.9071435	83.73236421	103.9061074	80.59180705	78.30119185	100.0922555	84.93996813	91.49966641
ENSMUSG00000021592.18	Arsk	0.612520384	0.843339684	0.877630205	1.36631459	1.007951546	0.937309973	1.224376371	1.172170096	0.464198837	0.248688509	0.24431171	0.346917435	0.256147072	0.368760968	0.531633086	0.473886577	0.487243054	0.458763629
ENSMUSG00000021594.11	Srd5a1	0.272100417	1.363972103	0.815560467	0.113128677	0	0	0	0	0.018441672	0	0	0.020082811	0	0.300327459	0	0.097642762	0.111760271	0
ENSMUSG00000021595.18	Nsun2	1.568159156	1.919041424	2.088026081	2.39574729	2.213203044	1.118686905	1.839202186	0.834247137	1.103420786	1.684880491	1.404017814	2.423596524	4.074175313	7.016200864	3.311708401	4.084631447	6.368977234	4.054833245
ENSMUSG00000021596.16	Mctp1	18.64606879	18.26468309	18.5682268	21.03352887	16.02158646	11.13144317	19.4514071	16.91149688	12.72690597	10.33540011	9.441420898	8.751606623	10.39021019	11.33701757	10.38012405	10.03955321	11.07996001	11.14775026
ENSMUSG00000021597.16	Slf1	0.485847092	0.341047185	0.658024333	0.207375228	0.132992837	0.037203244	0.317183299	0.194090979	0.234132819	0.383961608	0.420838968	0.814574643	0.389709328	0.938433473	0.225130253	0.382362205	0.9182875	0.353955872
ENSMUSG00000021598.9	Med10	4.199915763	4.145650031	4.026984428	5.000143184	5.398810296	5.838033355	5.282128623	6.817829001	7.242898395	4.172364206	3.667266467	4.466230455	5.803962135	5.394762318	5.851975438	5.51831082	5.968284394	7.177206534
ENSMUSG00000021606.8	Ndufs6	4.708221102	7.598814138	9.42004499	9.571370775	15.36242461	14.45620832	9.064288241	11.81901291	11.09178921	4.808551664	3.783337212	4.48891072	5.509523026	6.311901395	3.513933101	4.586437118	9.815267699	4.731702378
ENSMUSG00000021607.9	Mrpl36	3.408872144	3.417566622	3.718440285	5.635753473	10.03338301	7.977783265	5.874929348	3.81190201	6.176392711	2.473830343	3.23637392	3.857825463	4.214455722	3.138475888	2.12872515	3.771742545	3.98259743	3.382575012
ENSMUSG00000021608.15	Lpcat1	4.638907202	5.695011964	5.126101131	12.59209779	14.14779414	10.29721854	7.029128532	7.686787584	8.871646376	5.349619443	3.84222129	2.429999849	2.540722099	5.202941704	2.810717833	2.488644957	6.118050486	3.266247817
ENSMUSG00000021610.8	Clptm1l	25.83762918	26.0362199	28.76399423	32.09138844	42.11256964	36.8100652	31.67760068	30.75612381	34.89608063	24.72734842	24.39899213	20.67327883	23.86338041	32.71300632	30.56083134	26.49399606	33.63314908	35.75025072
ENSMUSG00000021614.16	Vcan	0.21892964	0.387420491	0.393984667	0.069605329	0	0	0.328320863	0.103851932	0.034622022	0.176683292	0.091790576	0.122534955	0.669121077	0.851636736	0.581340268	0.765984581	1.021606412	0.740458554
ENSMUSG00000021615.13	Xrcc4	2.025442327	2.307922498	2.917196447	2.407727509	2.366011951	2.272053666	3.461591365	3.408076782	3.13671982	0.587695931	0.523370281	0.841253507	1.334100219	1.158240986	1.477037214	1.337174327	1.294714904	1.064592478
ENSMUSG00000021619.6	Atg10	0.146086224	0.291865322	0.769707662	0.833827217	0.707100707	1.082499622	1.195445099	0.745999418	0.614117681	0.564946146	0.576240739	0.328716722	0.592906624	0.43411	0.411017778	0.454666873	0.693872123	0.899368978
ENSMUSG00000021621.15	Zcchc9	3.04086984	2.484633995	3.426710092	4.717952371	2.878878076	3.894826469	3.958905931	4.090523053	3.882679632	3.287777811	3.793763461	4.108697344	3.157387425	4.495852952	3.99157627	4.39234305	4.502230125	4.013548681
ENSMUSG00000021624.9	Cd180	0.055661152	0.178895456	0.142322565	1.378136718	0.505617274	0.48523459	0.254903558	0	0	0.443685533	0.364264683	0.699651449	0.242042957	0.29299915	0	0.094491948	0.224319204	0.114224581
ENSMUSG00000021629.10	Slc30a5	1.381636555	1.593086184	2.602100795	2.239980277	1.793239753	1.522307106	2.497968816	1.639042618	1.392532454	2.343576672	2.153099524	2.648456671	2.321696021	3.257346913	1.809127658	2.566925453	3.778743718	1.841777404
ENSMUSG00000021635.14	Rad17	2.824605599	3.970214789	3.84014144	4.069754349	2.948060929	3.82633503	3.863163972	4.698730058	3.867994386	4.632921764	3.991501586	5.025219955	4.849339042	6.169251351	5.437351614	4.829642425	6.717198747	5.971138778
ENSMUSG00000021636.15	Marveld2	0.411005813	0.567266177	1.000496795	0.165993813	0.265706224	0.377376783	0.178280019	0.639487156	0.306674128	0.55639617	1.037828127	0.777333034	1.183233652	0.869481586	1.676846498	1.021837377	1.20162119	1.757659444
ENSMUSG00000021639.17	Gtf2h2	0.683429801	0.280640257	0.992974077	1.158757631	0.953265179	1.04052681	0.861046881	0.816311984	0.970653371	0.535458198	0.613054464	0.65176713	0.780498958	1.211495141	0.705408931	1.127395776	1.553903101	1.109600148
ENSMUSG00000021643.15	Serf1	1.024695454	0.955893095	0.957363087	0.312711209	0.179211656	0.68723215	0.086962936	0.292679243	0.247600719	0.838018231	0.917290633	1.288255656	1.049395859	1.081821203	1.273068286	0.801146346	0.486276582	0.577767699
ENSMUSG00000021645.16	Smn1	4.096535885	3.742853555	4.313928117	6.684294021	7.813347711	9.271097621	4.86314723	5.948910047	7.04390506	3.469404882	3.975620508	5.176439991	8.182480676	13.45763013	10.87150546	8.456263775	12.15959465	14.48049402
ENSMUSG00000021646.9	Mccc2	0.213590845	0.163391321	0.555215923	0.635604851	0.26725507	0.195210811	0.067244716	0	0.102111487	0	0.032119317	0.145947992	0.149307334	0.250957809	0	0	0.135366072	0.114881922
ENSMUSG00000021650.7	Ptcd2	0.747762043	1.432934217	1.677597619	3.499037789	4.51184276	2.514484789	3.328305652	2.65595384	2.801976056	2.069114583	0.911074606	1.954220114	2.540556173	3.864059407	1.942475084	2.764305373	5.501187291	2.002424269
ENSMUSG00000021660.14	Btf3	69.14138792	66.15540513	68.41478199	61.75958616	64.80357098	80.59498894	63.10272029	73.95242051	70.86069651	68.64924086	66.87770966	65.25178478	92.20281272	95.3189161	88.40564901	86.39158625	110.9044566	101.6724964
ENSMUSG00000021661.16	Ankra2	3.949684287	3.526643773	3.389668856	4.500472845	4.084694747	3.966714067	5.060926939	5.079978343	5.042925065	4.013801539	3.586114103	3.727111663	2.12027589	1.543767477	1.445967698	2.211405846	1.609303865	2.40867441
ENSMUSG00000021665.9	Hexb	32.84831704	32.27839518	43.38208453	40.58542424	41.47174258	42.42496267	48.52845145	42.33075799	48.00818304	45.71568118	39.78152669	31.43775745	47.85010206	83.74749132	117.1285163	46.99273948	81.4956107	122.2068324
